point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000479,39.933120094112546,-75.17911504254582,90,270,119
pt_000480,39.93312203116554,-75.1786219697724,180,0,120
pt_000481,39.93306555348419,-75.1785527591777,270,90,120
pt_000482,39.9330122729021,-75.17862612255783,0,180,120
pt_000483,39.93306875053926,-75.17869533315923,90,270,120
pt_000484,39.93306421961022,-75.17819460405718,180,0,121
pt_000485,39.93300774167149,-75.17812539387661,270,90,121
pt_000486,39.932954461362996,-75.17819875752946,0,180,121
pt_000487,39.933010939257535,-75.17826796771672,90,270,121
pt_000488,39.93298890246424,-75.17765050238621,180,0,122
pt_000489,39.932932424197816,-75.17758129273463,270,90,122
pt_000490,39.93287914423766,-75.1776546567328,0,180,122
pt_000491,39.93293562245987,-75.17772386639108,90,270,122
pt_000492,39.934887426058005,-75.18254529301079,180,0,123
pt_000493,39.93483095073923,-75.18247607735667,270,90,123
pt_000494,39.93477766764826,-75.18254943956633,0,180,123
pt_000495,39.934834142922846,-75.18261865522715,90,270,123
pt_000496,39.935098151430985,-75.18418491387868,180,0,124
pt_000497,39.935041677099775,-75.18411569664707,270,90,124
pt_000498,39.93498839295917,-75.18418905779842,0,180,124
pt_000499,39.93504486724618,-75.18425827503673,90,270,124
pt_000500,39.934669822724366,-75.18089017343512,180,0,125
pt_000501,39.934613346408725,-75.18082095937842,270,90,125
pt_000502,39.93456006437734,-75.18089432265107,0,180,125
pt_000503,39.934616540648754,-75.18096353671446,90,270,125
pt_000504,39.93449074986596,-75.17960798479821,180,0,126
pt_000505,39.93443427277809,-75.17953877198971,270,90,126
pt_000506,39.93438099156751,-75.1796121360745,0,180,126
pt_000507,39.934437468611186,-75.17968134888972,90,270,126
pt_000508,39.93445905383762,-75.17930387169714,180,0,127
pt_000509,39.93440257656659,-75.17923465917373,270,90,127
pt_000510,39.93434929555073,-75.17930802346277,0,180,127
pt_000511,39.93440577277756,-75.17937723599289,90,270,127
pt_000512,39.93439009507396,-75.17873769827557,180,0,128
pt_000513,39.934333617461924,-75.178668486293,270,90,128
pt_000514,39.93428033680854,-75.17874185095157,0,180,128
pt_000515,39.93433681437637,-75.17881106294084,90,270,128
pt_000516,39.93433080613276,-75.17829275854872,180,0,129
pt_000517,39.934274328252776,-75.1782235469964,270,90,129
pt_000518,39.93422104788423,-75.17829691193985,0,180,129
pt_000519,39.934277525720034,-75.17836612349889,90,270,129
pt_000520,39.93427755755524,-75.17784861856147,180,0,130
pt_000521,39.93422107940774,-75.17777940743255,270,90,130
pt_000522,39.93416779932356,-75.1778527726668,0,180,130
pt_000523,39.934224277426836,-75.1779219838024,90,270,130
pt_000524,39.93421187238915,-75.17738576209791,180,0,131
pt_000525,39.9341553939629,-75.17731655142067,270,90,131
pt_000526,39.93410211417502,-75.17738991694694,0,180,131
pt_000527,39.93415859255706,-75.1774591276309,90,270,131
pt_000528,39.936304573256805,-75.18391577938148,180,0,132
pt_000529,39.93624809876317,-75.1838465611445,270,90,132
pt_000530,39.93619481479764,-75.18391992380954,0,180,132
pt_000531,39.936251289247096,-75.1839891420532,90,270,132
pt_000532,39.93638205208587,-75.18449210356532,180,0,133
pt_000533,39.936325577939364,-75.18442288477037,270,90,133
pt_000534,39.936272293604894,-75.18449624706709,0,180,133
pt_000535,39.9363287677072,-75.18456546586872,90,270,133
pt_000536,39.936244088180906,-75.18336602763272,180,0,134
pt_000537,39.93618761335613,-75.18329680991432,270,90,134
pt_000538,39.936134329742586,-75.18337017294519,0,180,134
pt_000539,39.93619080452314,-75.18343939067027,90,270,134
pt_000540,39.93617972126413,-75.18285651368787,180,0,135
pt_000541,39.936123246132475,-75.18278729645857,270,90,135
pt_000542,39.93606996284507,-75.18286065981953,0,180,135
pt_000543,39.93612643793253,-75.18292987705551,90,270,135
pt_000544,39.93609659485088,-75.18228583001091,180,0,136
pt_000545,39.936040119375505,-75.18221661334064,270,90,136
pt_000546,39.935986836453445,-75.18228997705937,0,180,136
pt_000547,39.93604331188461,-75.18235919373635,90,270,136
pt_000548,39.93588067512951,-75.18062117955199,180,0,137
pt_000549,39.935824198651524,-75.18055196448539,270,90,137
pt_000550,39.93577091679514,-75.18062532927642,0,180,137
pt_000551,39.935827393228934,-75.18069454434973,90,270,137
pt_000552,39.93567674810967,-75.17903596202419,180,0,138
pt_000553,39.93562027067695,-75.17896674848302,270,90,138
pt_000554,39.9355669898354,-75.17904011429698,0,180,138
pt_000555,39.935623467223934,-75.17910932784488,90,270,138
pt_000556,39.9356088274154,-75.17851408515214,180,0,139
pt_000557,39.93555234966835,-75.17844487211397,270,90,139
pt_000558,39.935499069160905,-75.17851823826386,0,180,139
pt_000559,39.93555554686376,-75.17858745130874,90,270,139
pt_000560,39.93555704949497,-75.17801631104516,180,0,140
pt_000561,39.935500571448124,-75.1779470984735,270,90,140
pt_000562,39.935447291259365,-75.17802046495781,0,180,140
pt_000563,39.935503769262034,-75.17808967753619,90,270,140
pt_000564,39.938959231915874,-75.18335034800953,180,0,141
pt_000565,39.938902757080996,-75.18328112753797,270,90,141
pt_000566,39.93884947348366,-75.18335449351297,0,180,141
pt_000567,39.93890594827433,-75.18342371399122,90,270,141
pt_000568,39.93875096643435,-75.18170481712369,180,0,142
pt_000569,39.93869449060835,-75.18163559823213,270,90,142
pt_000570,39.93864120806446,-75.18170896527279,0,180,142
pt_000571,39.938697683846236,-75.18177818417102,90,270,142
pt_000572,39.938557939726415,-75.18004538959313,180,0,143
pt_000573,39.938501462900945,-75.17997617227768,270,90,143
pt_000574,39.93844818141944,-75.18004954041128,0,180,143
pt_000575,39.93850465820068,-75.18011875773344,90,270,143
pt_000576,39.93826882849425,-75.18292170558044,180,0,144
pt_000577,39.938212353401376,-75.18285248616858,270,90,144
pt_000578,39.93815907007696,-75.18292585173423,0,180,144
pt_000579,39.93821554512568,-75.18299507115277,90,270,144
pt_000580,39.93833994746896,-75.18347408346584,180,0,145
pt_000581,39.93828347270876,-75.18340486352237,270,90,145
pt_000582,39.93823018903076,-75.18347822873159,0,180,145
pt_000583,39.93828666374675,-75.18354744868175,90,270,145
pt_000584,39.93820959897656,-75.1824062204088,180,0,146
pt_000585,39.938153123573166,-75.18233700148576,270,90,146
pt_000586,39.9380998405788,-75.18241036739173,0,180,146
pt_000587,39.93815631593796,-75.18247958632143,90,270,146
pt_000588,39.93814148986737,-75.18183969079477,180,0,147
pt_000589,39.93808501412278,-75.18177047241207,270,90,147
pt_000590,39.93803173149107,-75.18184383868878,0,180,147
pt_000591,39.93808820719148,-75.18191305707818,90,270,147
pt_000592,39.937925872356224,-75.18018756152117,180,0,148
pt_000593,39.93786939561655,-75.18011834473145,270,90,148
pt_000594,39.93781611404252,-75.18019171207101,0,180,148
pt_000595,39.93787259073799,-75.18026092886741,90,270,148
pt_000596,39.93279286370558,-75.18579864895312,180,0,149
pt_000597,39.93273639034711,-75.18572943272866,270,90,149
pt_000598,39.932683105167875,-75.18580279012549,0,180,149
pt_000599,39.932739578482135,-75.18587200635663,90,270,149
pt_000600,39.932715235512745,-75.18529031832252,180,0,150
pt_000601,39.9326587618481,-75.18522110259963,270,90,150
pt_000602,39.93260547699426,-75.18529446031131,0,180,150
pt_000603,39.9326619506147,-75.18536367604086,90,270,150
pt_000604,39.935169337421286,-75.18477493612306,180,0,151
pt_000605,39.93511286344547,-75.18470571832852,270,90,151
pt_000606,39.93505957892713,-75.18477907909399,0,180,151
pt_000607,39.93511605285876,-75.18484829689524,90,270,151
pt_000608,39.93644505649056,-75.18497977953466,180,0,152
pt_000609,39.93638858263778,-75.18491056027017,270,90,152
pt_000610,39.93633529799113,-75.18498392225244,0,180,152
pt_000611,39.93639177179971,-75.18505314152361,90,270,152
pt_000612,39.93756104840654,-75.18471677574762,180,0,153
pt_000613,39.93750457439506,-75.18464755556478,270,90,153
pt_000614,39.93745128991939,-75.18472091895835,0,180,153
pt_000615,39.93750776388665,-75.18479013914788,90,270,153
pt_000616,39.93748906119674,-75.18422351553293,180,0,154
pt_000617,39.93743258688818,-75.18415429583344,270,90,154
pt_000618,39.93737930272825,-75.18422765953612,0,180,154
pt_000619,39.937435776992636,-75.18429687924231,90,270,154
pt_000620,39.937426145857,-75.18367536854205,180,0,155
pt_000621,39.937369671218256,-75.18360614936228,270,90,155
pt_000622,39.937316387409254,-75.18367951342691,0,180,155
pt_000623,39.937372862003784,-75.1837487326134,90,270,155
pt_000624,39.93735993164965,-75.18312769001149,180,0,156
pt_000625,39.93730345668105,-75.18305847135443,270,90,156
pt_000626,39.937250173222644,-75.18313183577708,0,180,156
pt_000627,39.93730664814705,-75.18320105444084,90,270,156
pt_000628,39.93728912710453,-75.18261652896642,180,0,157
pt_000629,39.93723265182803,-75.18254731080636,270,90,157
pt_000630,39.93717936869686,-75.18262067555344,0,180,157
pt_000631,39.937235843929145,-75.1826898937202,90,270,157
pt_000632,39.93700691563915,-75.17191593315503,180,0,158
pt_000633,39.93695043391779,-75.17184672417757,270,90,158
pt_000634,39.93689715763972,-75.17192009701125,0,180,158
pt_000635,39.9369536393169,-75.17198930599544,90,270,158
pt_000636,39.93722058550249,-75.17349289869688,180,0,159
pt_000637,39.937164104730826,-75.17342368819081,270,90,159
pt_000638,39.93711082744312,-75.17349706001865,0,180,159
pt_000639,39.937167308170615,-75.17356627053145,90,270,159
pt_000640,39.93681818867,-75.17035284453726,180,0,160
pt_000641,39.936761706007296,-75.17028363705148,270,90,160
pt_000642,39.936708430730036,-75.17035701090701,0,180,160
pt_000643,39.936764913348526,-75.17042621839953,90,270,160
pt_000644,39.93765555822186,-75.16855622268966,180,0,161
pt_000645,39.93759907447695,-75.1684870158445,270,90,161
pt_000646,39.93754580035243,-75.16856039201315,0,180,161
pt_000647,39.937602284053135,-75.16862959886502,90,270,161
pt_000648,39.93708839013693,-75.16868017520619,180,0,162
pt_000649,39.9370319064668,-75.16861096883572,270,90,162
pt_000650,39.936978632261564,-75.16868434429463,0,180,162
pt_000651,39.937035115887504,-75.16875355067184,90,270,162
pt_000652,39.93784925184724,-75.17012918423391,180,0,163
pt_000653,39.937792769049594,-75.1700599758838,270,90,163
pt_000654,39.93773949391792,-75.17013335102821,0,180,163
pt_000655,39.93779597667137,-75.17020255938507,90,270,163
pt_000656,39.93794077662141,-75.17173553326833,180,0,164
pt_000657,39.93788429479116,-75.17166632348955,270,90,164
pt_000658,39.93783101863076,-75.1717396974732,0,180,164
pt_000659,39.937887500416814,-75.17180890725871,90,270,164
pt_000660,39.938125171569546,-75.17329828951937,180,0,165
pt_000661,39.938068690680424,-75.1732290782536,270,90,165
pt_000662,39.93801541351946,-75.17330245121093,0,180,165
pt_000663,39.938071894364356,-75.17337166248343,90,270,165
pt_000664,39.9383754915297,-75.17486579960526,180,0,166
pt_000665,39.93831901158461,-75.1747965867814,270,90,166
pt_000666,39.938265733420174,-75.17486995877987,0,180,166
pt_000667,39.938322213321065,-75.17493917161043,90,270,166
pt_000668,39.937532941304816,-75.17504446173885,180,0,167
pt_000669,39.937476461467554,-75.17497524962477,270,90,167
pt_000670,39.93742318318678,-75.17504862057325,0,180,167
pt_000671,39.93747966297984,-75.17511783269403,90,270,167
pt_000672,39.936642190196814,-75.17524567559752,180,0,168
pt_000673,39.93658571048095,-75.17517646422357,270,90,168
pt_000674,39.93653243206926,-75.17524983405235,0,180,168
pt_000675,39.93658891174093,-75.17531904543301,90,270,168
pt_000676,39.938578035341756,-75.17643560369365,180,0,169
pt_000677,39.938521556342096,-75.17636638935845,270,90,169
pt_000678,39.93846827717267,-75.1764397603446,0,180,169
pt_000679,39.938524756128125,-75.17650897468651,90,270,169
pt_000680,39.93880832066253,-75.17836251314536,180,0,170
pt_000681,39.9387518428234,-75.17829329697376,270,90,170
pt_000682,39.938698562420306,-75.1783666666975,0,180,170
pt_000683,39.93875504021523,-75.17843588287583,90,270,170
pt_000684,39.93900544619199,-75.17994361836259,180,0,171
pt_000685,39.938948969305144,-75.17987440067581,270,90,171
pt_000686,39.93889568788982,-75.17994776937246,0,180,171
pt_000687,39.93895216473249,-75.18001698706597,90,270,171
pt_000688,39.93920985080889,-75.18161268471921,180,0,172
pt_000689,39.93915337492732,-75.18154346543673,270,90,172
pt_000690,39.93910009244347,-75.18161683304518,0,180,172
pt_000691,39.93915656828086,-75.18168605233434,90,270,172
pt_000692,39.93812638437381,-75.18539084460969,180,0,173
pt_000693,39.938069910768235,-75.18532162329055,270,90,173
pt_000694,39.93801662586213,-75.18539498676591,0,180,173
pt_000695,39.93807309942352,-75.18546420809173,90,270,173
pt_000696,39.93811122530734,-75.18539421433331,180,0,174
pt_000697,39.93805475170379,-75.18532499302682,270,90,174
pt_000698,39.938001466795505,-75.18539835648316,0,180,174
pt_000699,39.938057940354845,-75.18546757779635,90,270,174
pt_000700,39.939378852820774,-75.18324950610642,180,0,175
pt_000701,39.93932237792508,-75.18318028529116,270,90,175
pt_000702,39.939269094393296,-75.1832536517984,0,180,175
pt_000703,39.93932556924479,-75.18332287262035,90,270,175
pt_000704,39.93790333623625,-75.18357674505708,180,0,176
pt_000705,39.937846861537984,-75.18350752547312,270,90,176
pt_000706,39.93779357779323,-75.18358089013037,0,180,176
pt_000707,39.93785005244728,-75.18365010972103,90,270,176
pt_000708,39.93766296957663,-75.18193833967331,180,0,177
pt_000709,39.93760649389155,-75.18186912169612,270,90,177
pt_000710,39.937553211195585,-75.18194248737875,0,180,177
pt_000711,39.93760968683646,-75.18201170536264,90,270,177
pt_000712,39.937208590957255,-75.1820389215379,180,0,178
pt_000713,39.937152115332864,-75.18196970394003,270,90,178
pt_000714,39.93709883257146,-75.18204306905311,0,180,178
pt_000715,39.93715530815163,-75.1821122866577,90,270,178
pt_000716,39.93772544001028,-75.1766122803613,180,0,179
pt_000717,39.93766896111724,-75.17654306674781,270,90,179
pt_000718,39.937615681832675,-75.17661643667469,0,180,179
pt_000719,39.93767216068153,-75.1766856502949,90,270,179
pt_000720,39.9368515438185,-75.17680253822795,180,0,180
pt_000721,39.93679506504024,-75.17673332534656,270,90,180
pt_000722,39.93674178563185,-75.17680669418054,0,180,180
pt_000723,39.9367982643659,-75.17687590706863,90,270,180
pt_000724,39.93637522035846,-75.1769080632745,180,0,181
pt_000725,39.936318741643895,-75.17683885079062,270,90,181
pt_000726,39.93626546216683,-75.1769122190275,0,180,181
pt_000727,39.936321940837196,-75.1769814315181,90,270,181
pt_000728,39.93806331691644,-75.17852478668378,180,0,182
pt_000729,39.93800683917521,-75.17845557113625,270,90,182
pt_000730,39.93795355866649,-75.17852893992821,0,180,182
pt_000731,39.938010036363494,-75.17859815548245,90,270,182
pt_000732,39.9372171469228,-75.17870727611148,180,0,183
pt_000733,39.93716066929169,-75.1786380612743,270,90,183
pt_000734,39.93710738866415,-75.1787114290094,0,180,183
pt_000735,39.937163866251055,-75.17878064385329,90,270,183
pt_000736,39.93679631728367,-75.17878662352256,180,0,184
pt_000737,39.936739839700465,-75.17871740904813,270,90,184
pt_000738,39.93668655902113,-75.17879077626658,0,180,184
pt_000739,39.93674303656014,-75.17885999074771,90,270,184
pt_000740,39.936412792950485,-75.17887398138974,180,0,185
pt_000741,39.93635631541997,-75.1788047672334,270,90,185
pt_000742,39.93630303468382,-75.17887813396919,0,180,185
pt_000743,39.936359512170114,-75.17894734813224,90,270,185
pt_000744,39.9382693925752,-75.18010442338112,180,0,186
pt_000745,39.93821291578536,-75.18003520631056,270,90,186
pt_000746,39.93815963426535,-75.18010857408626,0,180,186
pt_000747,39.93821611101098,-75.18017779116354,90,270,186
pt_000748,39.937443653859894,-75.1802836449339,180,0,187
pt_000749,39.93738717717819,-75.18021442855559,270,90,187
pt_000750,39.93733389554153,-75.18028779529907,0,180,187
pt_000751,39.93739037217901,-75.18035701168407,90,270,187
pt_000752,39.93699443576187,-75.18037815970817,180,0,188
pt_000753,39.93693795913721,-75.18030894370897,270,90,188
pt_000754,39.936884677439,-75.18038230989322,0,180,188
pt_000755,39.93694115401946,-75.18045152589916,90,270,188
pt_000756,39.93661292641888,-75.18046223960832,180,0,189
pt_000757,39.93655644984498,-75.18039302392788,270,90,189
pt_000758,39.936503168092024,-75.18046638963425,0,180,189
pt_000759,39.93655964462174,-75.1805356053214,90,270,189
pt_000760,39.93627606458104,-75.18053524705354,180,0,190
pt_000761,39.93621958805118,-75.1804660316556,270,90,190
pt_000762,39.9361663062507,-75.18053939694094,0,180,190
pt_000763,39.93622278273636,-75.18060861234562,90,270,190
pt_000764,39.93783721373047,-75.1765996474286,180,0,191
pt_000765,39.93778073482977,-75.17653043371173,270,90,191
pt_000766,39.93772745555356,-75.17660380376924,0,180,191
pt_000767,39.93778393441005,-75.1766730174928,90,270,191
pt_000768,39.93662777156975,-75.17752246732151,180,0,192
pt_000769,39.936571293225164,-75.17745325406963,270,90,192
pt_000770,39.93651801335513,-75.1775266220974,0,180,192
pt_000771,39.93657449165553,-75.177595835356,90,270,192
pt_000772,39.936997406341405,-75.17716978720368,180,0,193
pt_000773,39.93694092778428,-75.17710057386842,270,90,193
pt_000774,39.93688764814102,-75.17717394257191,0,180,193
pt_000775,39.93694412665389,-75.1772431559139,90,270,193
pt_000776,39.93646397537881,-75.17768261994485,180,0,194
pt_000777,39.93640749713072,-75.1776134067267,270,90,194
pt_000778,39.93635421715775,-75.17768677445203,0,180,194
pt_000779,39.93641069536163,-75.17775598767689,90,270,194
pt_000780,39.93614372354498,-75.17800259121292,180,0,195
pt_000781,39.9360872454897,-75.17793337805502,270,90,195
pt_000782,39.936033965311076,-75.17800674518361,0,180,195
pt_000783,39.93609044332216,-75.1780759583482,90,270,195
pt_000784,39.936049971012636,-75.17808373306615,180,0,196
pt_000785,39.935993493006244,-75.17801451993633,270,90,196
pt_000786,39.935940212775435,-75.17808788690004,0,180,196
pt_000787,39.93599669073761,-75.17815710003657,90,270,196
pt_000788,39.93526075160192,-75.17883914370213,180,0,197
pt_000789,39.93520427405075,-75.17876993074833,270,90,197
pt_000790,39.93515099333433,-75.17884329626747,0,180,197
pt_000791,39.9352074708413,-75.17891250922798,90,270,197
pt_000792,39.93682092376961,-75.18211945026277,180,0,198
pt_000793,39.93676444819381,-75.18205023299289,270,90,198
pt_000794,39.93671116537993,-75.18212359762423,0,180,198
pt_000795,39.93676764091151,-75.18219281490079,90,270,198
pt_000796,39.9364856263412,-75.18218940941885,180,0,199
pt_000797,39.93642915080766,-75.18212019243242,270,90,199
pt_000798,39.93637586794819,-75.18219355664684,0,180,199
pt_000799,39.936432343437566,-75.18226277363998,90,270,199
pt_000800,39.93567612593143,-75.18237668841321,180,0,200
pt_000801,39.9356196505109,-75.18230747209579,270,90,200
pt_000802,39.93556636752968,-75.18238083528924,0,180,200
pt_000803,39.935622842906014,-75.18245005161337,90,270,200
pt_000804,39.93531092171128,-75.18245283123011,180,0,201
pt_000805,39.9352544463367,-75.18238361522144,270,90,201
pt_000806,39.93520116330591,-75.18245697796085,0,180,201
pt_000807,39.93525763863629,-75.18252619397623,90,270,201
pt_000808,39.93546651893346,-75.18072181311389,180,0,202
pt_000809,39.93541004251621,-75.18065259838555,270,90,202
pt_000810,39.93535676059442,-75.18072596265048,0,180,202
pt_000811,39.93541323696746,-75.18079517738552,90,270,202
pt_000812,39.93508750085498,-75.18079447692132,180,0,203
pt_000813,39.9350310244816,-75.18072526251868,270,90,203
pt_000814,39.93497774251241,-75.18079862631738,0,180,203
pt_000815,39.9350342188416,-75.18086784072672,90,270,203
pt_000816,39.936260928354294,-75.17890348686686,180,0,204
pt_000817,39.93620445084161,-75.17883427284069,270,90,204
pt_000818,39.93615117008623,-75.17890763938938,0,180,204
pt_000819,39.93620764755472,-75.17897685342224,90,270,204
pt_000820,39.93606575958199,-75.17894996567527,180,0,205
pt_000821,39.93600928209735,-75.1788807518093,270,90,205
pt_000822,39.93595600131175,-75.17895411811077,0,180,205
pt_000823,39.93601247875221,-75.17902333198346,90,270,205
pt_000824,39.93526714853644,-75.1791311258695,180,0,206
pt_000825,39.93521067116112,-75.17906191266647,270,90,206
pt_000826,39.935157390257714,-75.17913527796354,0,180,206
pt_000827,39.935213867588814,-75.17920449117327,90,270,206
pt_000828,39.934663637772246,-75.18426778153135,180,0,207
pt_000829,39.93460716349109,-75.18419856467352,270,90,207
pt_000830,39.934553879296445,-75.18427192529072,0,180,207
pt_000831,39.934610353533394,-75.18434114215525,90,270,207
pt_000832,39.934302220924494,-75.18435578906066,180,0,208
pt_000833,39.93424574669643,-75.18428657249784,270,90,208
pt_000834,39.93419246244462,-75.18435993265581,0,180,208
pt_000835,39.93424893662846,-75.1844291492253,90,270,208
pt_000836,39.93487970043268,-75.1792384752221,180,0,209
pt_000837,39.934823223122144,-75.17916926232454,270,90,209
pt_000838,39.93476994214911,-75.17924262711905,0,180,209
pt_000839,39.934826419415444,-75.17931184002333,90,270,209
pt_000840,39.93523206411273,-75.18525700771116,180,0,210
pt_000841,39.93517559042728,-75.18518778945202,270,90,210
pt_000842,39.935122305600345,-75.18526114990716,0,180,210
pt_000843,39.93517877924161,-75.185330368173,90,270,210
pt_000844,39.934456231268136,-75.18263582535246,180,0,211
pt_000845,39.934399756004034,-75.18256661006235,270,90,211
pt_000846,39.93434647285413,-75.18263997173544,0,180,211
pt_000847,39.93440294807404,-75.18270918703223,90,270,211
pt_000848,39.93409455370434,-75.18271213883799,180,0,212
pt_000849,39.934038078486296,-75.18264292385288,270,90,212
pt_000850,39.933984795286705,-75.18271628507561,0,180,212
pt_000851,39.93404127046053,-75.18278550006741,90,270,212
pt_000852,39.93321809172539,-75.18290104465557,180,0,213
pt_000853,39.9331616166214,-75.1828318304063,270,90,213
pt_000854,39.93310833329887,-75.18290519053458,0,180,213
pt_000855,39.93316480835867,-75.18297440479053,90,270,213
pt_000856,39.93343266666852,-75.18454510278903,180,0,214
pt_000857,39.93337619255476,-75.1844758869547,270,90,214
pt_000858,39.93332290817977,-75.18454924602534,0,180,214
pt_000859,39.933379382249306,-75.18461846186636,90,270,214
pt_000860,39.93387704171755,-75.18106096842487,180,0,215
pt_000861,39.933820565505,-75.18099175503382,270,90,215
pt_000862,39.933767283362464,-75.18106511731652,0,180,215
pt_000863,39.93382375953078,-75.1811343307143,90,270,215
pt_000864,39.93424797417405,-75.18097639620369,180,0,216
pt_000865,39.934191497910454,-75.18090718250507,270,90,216
pt_000866,39.93413821582292,-75.18098054525461,0,180,216
pt_000867,39.934194692042304,-75.18104975895994,90,270,216
pt_000868,39.93591151849964,-75.17701536796788,180,0,217
pt_000869,39.93585503984981,-75.17694615586717,270,90,217
pt_000870,39.93580176030297,-75.17701952351918,0,180,217
pt_000871,39.9358582389086,-75.1770887356266,90,270,217
pt_000872,39.93631688335079,-75.1736917706047,180,0,218
pt_000873,39.93626040269912,-75.17362256085387,270,90,218
pt_000874,39.93620712528201,-75.17369593154986,0,180,218
pt_000875,39.936263605889465,-75.17376514130741,90,270,218
pt_000876,39.93591142084437,-75.17377660456839,180,0,219
pt_000877,39.93585494024389,-75.17370739516005,270,90,219
pt_000878,39.93580166277151,-75.17378076535168,0,180,219
pt_000879,39.9358581433278,-75.17384997476671,90,270,219
pt_000880,39.93551422191617,-75.1738515898577,180,0,220
pt_000881,39.93545774136095,-75.17378238079166,270,90,220
pt_000882,39.935404463839674,-75.17385575049556,0,180,220
pt_000883,39.93546094435069,-75.17392495956834,90,270,220
pt_000884,39.93417853548992,-75.17416567140977,180,0,221
pt_000885,39.93412205512424,-75.17409646344318,270,90,221
pt_000886,39.93406877739881,-75.17416983145847,0,180,221
pt_000887,39.93412525772026,-75.1742390394318,90,270,221
pt_000888,39.93616245115716,-75.17533704709295,180,0,222
pt_000889,39.936105971496445,-75.17526783613174,270,90,222
pt_000890,39.93605269302515,-75.1753412053708,0,180,222
pt_000891,39.93610917264166,-75.17541041633874,90,270,222
pt_000892,39.935715668116785,-75.17543807741838,180,0,223
pt_000893,39.935659188517036,-75.17536886682831,270,90,223
pt_000894,39.93560590998002,-75.1754422355057,0,180,223
pt_000895,39.93566238953557,-75.17551144610246,90,270,223
pt_000896,39.934386514014655,-75.17572506558291,180,0,224
pt_000897,39.93433003458812,-75.1756558561082,270,90,224
pt_000898,39.93427675586432,-75.1757292231253,0,180,224
pt_000899,39.93433323524665,-75.17579843260671,90,270,224
pt_000900,39.93567691992829,-75.17221129826646,180,0,225
pt_000901,39.93562043838515,-75.17214209039824,270,90,225
pt_000902,39.93556716191486,-75.17221546156404,0,180,225
pt_000903,39.935623643413805,-75.172284669439,90,270,225
pt_000904,39.936093621289295,-75.1721235627718,180,0,226
pt_000905,39.93603713969319,-75.17205435455205,270,90,226
pt_000906,39.93598386328005,-75.17212772623665,0,180,226
pt_000907,39.936040344831945,-75.17219693446312,90,270,226
pt_000908,39.93654097103808,-75.17526517104763,180,0,227
pt_000909,39.936484491333985,-75.17519595976059,270,90,227
pt_000910,39.936431212909575,-75.17526932946475,0,180,227
pt_000911,39.936487692569486,-75.17533854075852,90,270,227
pt_000912,39.93529975134392,-75.17230287869529,180,0,228
pt_000913,39.93524326985603,-75.17223367113512,270,90,228
pt_000914,39.93518999332626,-75.17230704182182,0,180,228
pt_000915,39.93524647476994,-75.17237624938872,90,270,228
pt_000916,39.93559798696597,-75.16900839628187,180,0,229
pt_000917,39.93554150349389,-75.16893919115667,270,90,229
pt_000918,39.93548822907505,-75.16901256474867,0,180,229
pt_000919,39.935544712502924,-75.16908176988062,90,270,229
pt_000920,39.93519076655935,-75.1690931427502,180,0,230
pt_000921,39.935134283138424,-75.1690239379693,270,90,230
pt_000922,39.93508100866438,-75.1690973110551,0,180,230
pt_000923,39.935137492041115,-75.16916651584272,90,270,230
pt_000924,39.93584065453223,-75.17056633180295,180,0,231
pt_000925,39.93578417199834,-75.17049712513541,270,90,231
pt_000926,39.93573089658212,-75.17057049776788,0,180,231
pt_000927,39.93578737907179,-75.17063970444214,90,270,231
pt_000928,39.935441555816745,-75.17064094211501,180,0,232
pt_000929,39.9353850733279,-75.17057173579198,270,90,232
pt_000930,39.93533179786298,-75.17064510793496,0,180,232
pt_000931,39.93538828030762,-75.17071431426473,90,270,232
pt_000932,39.93508886822202,-75.17072984977247,180,0,233
pt_000933,39.93503238578681,-75.17066064373476,270,90,233
pt_000934,39.934979110264166,-75.17073401542717,0,180,233
pt_000935,39.93503559265516,-75.17080322147162,90,270,233
pt_000936,39.93334479176817,-75.17056923374908,180,0,234
pt_000937,39.93328830923677,-75.17050002962132,270,90,234
pt_000938,39.933235033813105,-75.17057339955632,0,180,234
pt_000939,39.93329151630032,-75.17064260369082,90,270,234
pt_000940,39.93329467546753,-75.17020395413017,180,0,235
pt_000941,39.93323819271616,-75.1701347503571,270,90,235
pt_000942,39.93318491752636,-75.17020812052439,0,180,235
pt_000943,39.933241400233534,-75.1702773243042,90,270,235
pt_000944,39.93341636730906,-75.17431992978261,180,0,236
pt_000945,39.933359887036524,-75.17425072246412,270,90,236
pt_000946,39.93330660921059,-75.17432408953547,0,180,236
pt_000947,39.9333630894389,-75.17439329686069,90,270,236
pt_000948,39.93302754292428,-75.17440112728791,180,0,237
pt_000949,39.93297106270077,-75.17433192029799,270,90,237
pt_000950,39.93291778482195,-75.17440528688583,0,180,237
pt_000951,39.93297426500126,-75.17447449388247,90,270,237
pt_000952,39.93095007825322,-75.17485078631789,180,0,238
pt_000953,39.93089359830124,-75.17478158107015,270,90,238
pt_000954,39.93084032012986,-75.17485494506228,0,180,238
pt_000955,39.930896800037644,-75.17492415031676,90,270,238
pt_000956,39.93057751439688,-75.1749428386985,180,0,239
pt_000957,39.930521034500465,-75.17487363375369,270,90,239
pt_000958,39.93046775626932,-75.1749469972714,0,180,239
pt_000959,39.930524236121535,-75.17501620222293,90,270,239
pt_000960,39.92972365710076,-75.17511547583278,180,0,240
